title,summary,link,publisher,pubDate,source,text,finbert_positive,finbert_neutral,finbert_negative
Taiwan Says US Trade-Deal Push Still On Despite Court Ruling,"(Bloomberg) -- Taiwan is continuing efforts to secure a trade deal with the US, a top official in Taipei said, even after a court blocked many of the tariffs that President Donald Trump has threatened to impose on other countries.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaThe Economic Benefits of Paying Workers to MoveNY Wins Order Against US Funding Freeze in Congestion FightNY Co",https://finnhub.io/api/news?id=a5f1c0eb82c5b469d00f2fc54ba6586fd1b6d02b77b60fbec9e1f03351c34030,Yahoo,2025-05-30 00:45:34,finnhub,"Taiwan Says US Trade-Deal Push Still On Despite Court Ruling. (Bloomberg) -- Taiwan is continuing efforts to secure a trade deal with the US, a top official in Taipei said, even after a court blocked many of the tariffs that President Donald Trump has threatened to impose on other countries.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaThe Economic Benefits of Paying Workers to MoveNY Wins Order Against US Funding Freeze in Congestion FightNY Co",0.9184947609901428,0.08139128983020782,0.00011398888455005363
Tracking Ray Dalio's Bridgewater Associates 13F Portfolio - Q1 2025 Update,"See an update on Bridgewater Associates' Q1'25 portfolio shifts, highlighting top stock changes in tech and retail, diversification strategies, & key holdings.",https://finnhub.io/api/news?id=065e3ec67a0a852f8de27f888c48bbc88870b963b8035abf2eaab07f900ec8b7,SeekingAlpha,2025-05-29 20:53:50,finnhub,"Tracking Ray Dalio's Bridgewater Associates 13F Portfolio - Q1 2025 Update. See an update on Bridgewater Associates' Q1'25 portfolio shifts, highlighting top stock changes in tech and retail, diversification strategies, & key holdings.",5.3987812862033024e-05,0.9999384880065918,7.544300387962721e-06
"Appeals Court Rescues Trump Tariffs On China, Apple And The World; S&P 500 Rises","A federal appeals court on Thursday granted the Trump administration's request for a stay of a Wednesday ruling that President Donald Trump overstepped his authority in imposing reciprocal tariffs announced on April 2 and earlier tariffs aimed at China, Mexico and Canada.  The S&P 500 barely reacted to the latest Trump tariffs twist, remaining slightly higher on the session.  The stay granted by the U.S. Court of Appeals for the Federal Circuit is a short-term one — while the court considers filings from both plaintiffs and the U.S. that are due by June 9.",https://finnhub.io/api/news?id=1030127512d946bef6b56b9cbb15aeac9532952400ba0a20cf053ff67e5c82a2,Yahoo,2025-05-29 20:43:51,finnhub,"Appeals Court Rescues Trump Tariffs On China, Apple And The World; S&P 500 Rises. A federal appeals court on Thursday granted the Trump administration's request for a stay of a Wednesday ruling that President Donald Trump overstepped his authority in imposing reciprocal tariffs announced on April 2 and earlier tariffs aimed at China, Mexico and Canada.  The S&P 500 barely reacted to the latest Trump tariffs twist, remaining slightly higher on the session.  The stay granted by the U.S. Court of Appeals for the Federal Circuit is a short-term one — while the court considers filings from both plaintiffs and the U.S. that are due by June 9.",0.018244687467813492,0.8087169528007507,0.17303839325904846
Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI”,"We recently published a list of Jim Cramer Put These 14 Stocks Under the Microscope. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other stocks that Jim Cramer discusses. While discussing Apple Inc. (NASDAQ:AAPL), Cramer praised the company’s CEO as he said: “… The endless carping […]",https://finnhub.io/api/news?id=40c1f263e0a0073b3fdd36ff267b2373a4c8e3aa96a13e88e46a3a9efa732872,Yahoo,2025-05-29 20:22:34,finnhub,"Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI”. We recently published a list of Jim Cramer Put These 14 Stocks Under the Microscope. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other stocks that Jim Cramer discusses. While discussing Apple Inc. (NASDAQ:AAPL), Cramer praised the company’s CEO as he said: “… The endless carping […]",5.61535944143543e-06,0.9999876022338867,6.7964265326736495e-06
Apple's App Store Billings Triple to $406 Billion in Five Years,Apple reports 76% spike in small-developer earnings and 90% no-commission volume,https://finnhub.io/api/news?id=988cfa95af3780706e2e60b2e8b8692a09d7439562f312befee72fdc8c50f01b,Yahoo,2025-05-29 19:39:29,finnhub,Apple's App Store Billings Triple to $406 Billion in Five Years. Apple reports 76% spike in small-developer earnings and 90% no-commission volume,0.9999992847442627,6.566909860339365e-07,3.292457151360395e-08
Apple Dips as IDC Cuts Smartphone Forecast,"IDC sees just 0.6% shipment growth in 2025 amid tariff, subsidy and competition headwinds",https://finnhub.io/api/news?id=7db35531baf235765eb332be7f1e758f43e0c3090e0654186be34c4859d546d8,Yahoo,2025-05-29 19:34:23,finnhub,"Apple Dips as IDC Cuts Smartphone Forecast. IDC sees just 0.6% shipment growth in 2025 amid tariff, subsidy and competition headwinds",2.1527957869693637e-05,2.8335675779089797e-06,0.9999756813049316
"iPhone Shipments Still Set to Grow Despite Tariffs, Research Firm Says","U.S. iPhone shipments are expected to grow 2.5% this year, IDC estimates, a figure that’s lower than the 3.4% the research firm previously expected but is nonetheless robust in the face of tariff headwinds.  Surprisingly, its forecast for global iPhone shipments is basically flat at 1.7% growth compared with its prior forecast of 1.8% growth.  IDC also reduced its 2025 growth projections for overall global smartphone shipments to 0.6%, down from a 2.3% forecast made in February before President Trump’s Liberation Day tariff announcement.",https://finnhub.io/api/news?id=d339f77afc7aaeeee512d09d0d0a688c8bcde7165fc4f05f720da9df92fb77bd,Yahoo,2025-05-29 19:24:48,finnhub,"iPhone Shipments Still Set to Grow Despite Tariffs, Research Firm Says. U.S. iPhone shipments are expected to grow 2.5% this year, IDC estimates, a figure that’s lower than the 3.4% the research firm previously expected but is nonetheless robust in the face of tariff headwinds.  Surprisingly, its forecast for global iPhone shipments is basically flat at 1.7% growth compared with its prior forecast of 1.8% growth.  IDC also reduced its 2025 growth projections for overall global smartphone shipments to 0.6%, down from a 2.3% forecast made in February before President Trump’s Liberation Day tariff announcement.",0.00017258037405554205,0.0001976578641915694,0.9996297359466553
UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge,"We recently published a list of 12 AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other AI stocks on latest news and ratings. One of the most notable analyst calls on Tuesday, May 28, was for Apple Inc. (NASDAQ:AAPL). […]",https://finnhub.io/api/news?id=33c661f7b89e58a371d9341b1890072c4a65666d1204b22fa3970ebe879eeade,Yahoo,2025-05-29 19:15:22,finnhub,"UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge. We recently published a list of 12 AI Stocks on Latest News and Ratings. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other AI stocks on latest news and ratings. One of the most notable analyst calls on Tuesday, May 28, was for Apple Inc. (NASDAQ:AAPL). […]",0.00012811979104299098,0.999731719493866,0.0001401501358486712
Evercore Unfazed: $205 Target Reaffirmed Despite GOOG Underperformance,"Evercore ISI recently reiterated an Outperform rating and $205 price target on Alphabet Inc. (NASDAQ:GOOG) shares. Alphabet is a technology company that owns and runs the internet search engine Google. In an investor note, the analyst noted that Alphabet shares had traded down following reports that Apple Senior VP of Services Eddy Cue testified that […]",https://finnhub.io/api/news?id=e657c045d8576a66ee136217913afe4e55e140a9bb800a719cf3616952ddfb55,Yahoo,2025-05-29 18:21:25,finnhub,"Evercore Unfazed: $205 Target Reaffirmed Despite GOOG Underperformance. Evercore ISI recently reiterated an Outperform rating and $205 price target on Alphabet Inc. (NASDAQ:GOOG) shares. Alphabet is a technology company that owns and runs the internet search engine Google. In an investor note, the analyst noted that Alphabet shares had traded down following reports that Apple Senior VP of Services Eddy Cue testified that […]",0.99725741147995,0.0027178723830729723,2.470172148605343e-05
"Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones",Wedbush analyst Daniel Ives believes Outperform-rated Apple Inc. (NASDAQ:AAPL) has put itself in a very hedged supply chain strategy heading into iPhone 17 production this Fall. Apple is a consumer electronics firm. All of the advisory’s work in the supply chain throughout Asia over the past few weeks gives it a high level of confidence […],https://finnhub.io/api/news?id=bafc29174e6dd725186a76e7ec1500acdcac52516e3363b3207053f89b86e4da,Yahoo,2025-05-29 18:16:57,finnhub,"Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones. Wedbush analyst Daniel Ives believes Outperform-rated Apple Inc. (NASDAQ:AAPL) has put itself in a very hedged supply chain strategy heading into iPhone 17 production this Fall. Apple is a consumer electronics firm. All of the advisory’s work in the supply chain throughout Asia over the past few weeks gives it a high level of confidence […]",0.9999998807907104,1.3687282773844345e-07,5.567409999684969e-08
Google To Launch Direct Sales and Physical Stores in India,"Alphabet Inc.’s (NASDAQ:GOOGL) Google has joined Apple in enabling direct hardware sales in India. On May 28, the company began direct sale of Pixel Phones, watches, and earbuds in India ahead of an official launch in physical stores. Over the years, the company has sold its products through authorized retailers and e-commerce platform Flipkart. Media […]",https://finnhub.io/api/news?id=858df80789d2c5a893d458a5196d45ce57b42bf2028951eb86571277a46a2850,Yahoo,2025-05-29 17:30:18,finnhub,"Google To Launch Direct Sales and Physical Stores in India. Alphabet Inc.’s (NASDAQ:GOOGL) Google has joined Apple in enabling direct hardware sales in India. On May 28, the company began direct sale of Pixel Phones, watches, and earbuds in India ahead of an official launch in physical stores. Over the years, the company has sold its products through authorized retailers and e-commerce platform Flipkart. Media […]",3.661466689663939e-05,0.9999574422836304,5.9308572417648975e-06
ETB: Hard To Recommend This Fund In A Bull Market,"Read about ETB's 9.2% yield, its performance limits in bull markets, and why ETY might be a better choice for long-term growth.",https://finnhub.io/api/news?id=121a4a7ceefcf5b447ce8776868b781fc1849549fc91025f965b9f5d2f05ac0c,SeekingAlpha,2025-05-29 17:29:32,finnhub,"ETB: Hard To Recommend This Fund In A Bull Market. Read about ETB's 9.2% yield, its performance limits in bull markets, and why ETY might be a better choice for long-term growth.",0.3379191756248474,0.6603017449378967,0.001779102603904903
"UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT","On Tuesday, May 27, UBS analysts reiterated a “Neutral” rating with a steady $210 price target for Apple Inc. (NASDAQ:AAPL). This decision came after President Trump posted on social media and threatened to impose a 25% tariff on iPhones that are not manufactured in the US. Despite this threat, UBS analysts expect the impact of […]",https://finnhub.io/api/news?id=e221fd5cddfb7b48849783774373dd2aacb4e5a1235aec2b3fa04a07ad2253cc,Yahoo,2025-05-29 17:21:49,finnhub,"UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT. On Tuesday, May 27, UBS analysts reiterated a “Neutral” rating with a steady $210 price target for Apple Inc. (NASDAQ:AAPL). This decision came after President Trump posted on social media and threatened to impose a 25% tariff on iPhones that are not manufactured in the US. Despite this threat, UBS analysts expect the impact of […]",0.002115335315465927,0.003151881042867899,0.9947327375411987
